Year,EventName,FullName,RacePosition,QualiRank,AirTemp,TrackTemp,Humidity,WindSpeed,Team_AlphaTauri,Team_Alpine,Team_Aston Martin,Team_Ferrari,Team_Haas F1 Team,Team_Kick Sauber,Team_McLaren,Team_Mercedes,Team_RB,Team_Racing Bulls,Team_Red Bull Racing,Team_Williams
2022,Canadian Grand Prix,Lance Stroll,10.0,18.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,True,False,False,False,False,False,False,False,False,False
2022,Canadian Grand Prix,Nicholas Latifi,16.0,19.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,False,False,False,False,False,False,False,False,False,False,False,True
2022,Canadian Grand Prix,Yuki Tsunoda,18.0,20.0,20.76296296296296,41.2611111111111,28.925925925925934,3.552469135802469,True,False,False,False,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Max Verstappen,1.0,1.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,False,False,False,False,True,False
2022,Emilia Romagna Grand Prix,Charles Leclerc,6.0,2.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,True,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Lando Norris,3.0,3.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,True,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Kevin Magnussen,9.0,4.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,True,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Fernando Alonso,19.0,5.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,True,False,False,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Daniel Ricciardo,18.0,6.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,True,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Sergio Perez,2.0,7.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,False,False,False,False,True,False
2022,Emilia Romagna Grand Prix,Valtteri Bottas,5.0,8.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Sebastian Vettel,8.0,9.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,True,False,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Carlos Sainz,20.0,10.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,True,False,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,George Russell,4.0,11.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,False,True,False,False,False,False
2022,Emilia Romagna Grand Prix,Mick Schumacher,17.0,12.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,True,False,False,False,False,False,False,False
2022,Emilia Romagna Grand Prix,Lewis Hamilton,13.0,13.0,12.899367088607594,17.41898734177215,83.17088607594935,1.4822784810126577,False,False,False,False,False,False,False,True,False,False,False,False
